"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"580941","2006","NE","Nebraska","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.6","","","7.5","9.7","646","Overall","Overall","EDUCA","30","30","","","","","",""
"580942","2006","NE","Nebraska","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.6","","","31.0","34.2","2811","Overall","Overall","EDUCA","30","30","","","","","",""
"580943","2006","NE","Nebraska","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.7","","","26.2","29.2","2245","Overall","Overall","EDUCA","30","30","","","","","",""
"580944","2006","NE","Nebraska","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.2","","","29.7","32.7","2253","Overall","Overall","EDUCA","30","30","","","","","",""
"583430","2006","NV","Nevada","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","15.8","","","13.6","18.0","371","Overall","Overall","EDUCA","31","31","","","","","",""
"583431","2006","NV","Nevada","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.9","","","24.7","29.1","1005","Overall","Overall","EDUCA","31","31","","","","","",""
"583432","2006","NV","Nevada","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","29.9","","","27.6","32.2","1141","Overall","Overall","EDUCA","31","31","","","","","",""
"583433","2006","NV","Nevada","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","27.3","","","25.2","29.4","1061","Overall","Overall","EDUCA","31","31","","","","","",""
"585899","2006","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","6.4","","","5.6","7.2","401","Overall","Overall","EDUCA","32","32","","","","","",""
"585900","2006","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.1","","","26.6","29.6","1704","Overall","Overall","EDUCA","32","32","","","","","",""
"585901","2006","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.6","","","25.1","28.1","1572","Overall","Overall","EDUCA","32","32","","","","","",""
"585902","2006","NH","New Hampshire","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","39.0","","","37.5","40.5","2354","Overall","Overall","EDUCA","32","32","","","","","",""
"587309","2006","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","9.5","","","8.7","10.3","1166","Overall","Overall","EDUCA","33","33","","","","","",""
"587310","2006","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","27.4","","","26.3","28.5","3909","Overall","Overall","EDUCA","33","33","","","","","",""
"587311","2006","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","22.9","","","21.8","24.0","2963","Overall","Overall","EDUCA","33","33","","","","","",""
"587312","2006","NJ","New Jersey","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","40.2","","","39.0","41.4","5354","Overall","Overall","EDUCA","33","33","","","","","",""
"589749","2006","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","13.7","","","12.5","14.9","900","Overall","Overall","EDUCA","34","34","","","","","",""
"589750","2006","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.9","","","27.3","30.5","1807","Overall","Overall","EDUCA","34","34","","","","","",""
"589751","2006","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","27.8","","","26.3","29.3","1833","Overall","Overall","EDUCA","34","34","","","","","",""
"589752","2006","NM","New Mexico","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.6","","","28.2","31.0","2026","Overall","Overall","EDUCA","34","34","","","","","",""
"592722","2006","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","11.4","","","10.1","12.7","500","Overall","Overall","EDUCA","35","35","","","","","",""
"592723","2006","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.0","","","26.4","29.6","1658","Overall","Overall","EDUCA","35","35","","","","","",""
"592724","2006","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","24.3","","","22.8","25.8","1390","Overall","Overall","EDUCA","35","35","","","","","",""
"592725","2006","NY","New York","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","36.2","","","34.6","37.8","2357","Overall","Overall","EDUCA","35","35","","","","","",""
"594429","2006","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","15.5","","","14.6","16.4","2405","Overall","Overall","EDUCA","36","36","","","","","",""
"594430","2006","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","30.3","","","29.3","31.3","4736","Overall","Overall","EDUCA","36","36","","","","","",""
"594431","2006","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.0","","","24.0","26.0","3865","Overall","Overall","EDUCA","36","36","","","","","",""
"594432","2006","NC","North Carolina","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.2","","","28.3","30.1","4601","Overall","Overall","EDUCA","36","36","","","","","",""
"596995","2006","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.7","","","6.7","8.7","432","Overall","Overall","EDUCA","37","37","","","","","",""
"596996","2006","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.8","","","27.0","30.6","1435","Overall","Overall","EDUCA","37","37","","","","","",""
"596997","2006","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","32.4","","","30.6","34.2","1486","Overall","Overall","EDUCA","37","37","","","","","",""
"596998","2006","ND","North Dakota","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.0","","","29.3","32.7","1419","Overall","Overall","EDUCA","37","37","","","","","",""
"599152","2006","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.9","","","7.3","10.5","591","Overall","Overall","EDUCA","38","38","","","","","",""
"599153","2006","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","35.7","","","33.2","38.2","2058","Overall","Overall","EDUCA","38","38","","","","","",""
"599154","2006","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","26.6","","","24.2","29.0","1538","Overall","Overall","EDUCA","38","38","","","","","",""
"599155","2006","OH","Ohio","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.7","","","26.4","31.0","1641","Overall","Overall","EDUCA","38","38","","","","","",""
"601997","2006","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","14.7","","","13.6","15.8","958","Overall","Overall","EDUCA","39","39","","","","","",""
"601998","2006","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.9","","","31.5","34.3","2264","Overall","Overall","EDUCA","39","39","","","","","",""
"601999","2006","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.9","","","27.6","30.2","2052","Overall","Overall","EDUCA","39","39","","","","","",""
"602000","2006","OK","Oklahoma","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.4","","","22.2","24.6","1733","Overall","Overall","EDUCA","39","39","","","","","",""
"604089","2006","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.8","","","7.6","10.0","347","Overall","Overall","EDUCA","40","40","","","","","",""
"603618","2006","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.3","","","26.7","29.9","1325","Overall","Overall","EDUCA","40","40","","","","","",""
"603619","2006","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","30.3","","","28.7","31.9","1509","Overall","Overall","EDUCA","40","40","","","","","",""
"603620","2006","OR","Oregon","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","32.6","","","31.0","34.2","1665","Overall","Overall","EDUCA","40","40","","","","","",""
"606124","2006","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.6","","","7.5","9.7","1282","Overall","Overall","EDUCA","41","41","","","","","",""
"606125","2006","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","38.0","","","36.4","39.6","5639","Overall","Overall","EDUCA","41","41","","","","","",""
"606126","2006","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","23.0","","","21.5","24.5","2900","Overall","Overall","EDUCA","41","41","","","","","",""
"606127","2006","PA","Pennsylvania","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.3","","","28.8","31.8","3413","Overall","Overall","EDUCA","41","41","","","","","",""
"610824","2006","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.8","","","7.7","9.9","449","Overall","Overall","EDUCA","42","42","","","","","",""
"610825","2006","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","28.9","","","27.1","30.7","1276","Overall","Overall","EDUCA","42","42","","","","","",""
"610826","2006","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.4","","","23.6","27.2","1123","Overall","Overall","EDUCA","42","42","","","","","",""
"610827","2006","RI","Rhode Island","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","36.9","","","35.1","38.7","1653","Overall","Overall","EDUCA","42","42","","","","","",""
"612484","2006","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","14.2","","","13.2","15.2","1330","Overall","Overall","EDUCA","43","43","","","","","",""
"612485","2006","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.0","","","30.7","33.3","2772","Overall","Overall","EDUCA","43","43","","","","","",""
"612486","2006","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","24.7","","","23.5","25.9","2226","Overall","Overall","EDUCA","43","43","","","","","",""
"612487","2006","SC","South Carolina","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","29.2","","","27.9","30.5","2677","Overall","Overall","EDUCA","43","43","","","","","",""
"615177","2006","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.5","","","7.4","9.6","629","Overall","Overall","EDUCA","44","44","","","","","",""
"615178","2006","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","31.9","","","30.3","33.5","2139","Overall","Overall","EDUCA","44","44","","","","","",""
"615179","2006","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.0","","","26.5","29.5","1837","Overall","Overall","EDUCA","44","44","","","","","",""
"615180","2006","SD","South Dakota","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","31.6","","","30.1","33.1","2029","Overall","Overall","EDUCA","44","44","","","","","",""
"617234","2006","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","11.6","","","10.4","12.8","624","Overall","Overall","EDUCA","45","45","","","","","",""
"617235","2006","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","35.8","","","33.7","37.9","1572","Overall","Overall","EDUCA","45","45","","","","","",""
"617236","2006","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","28.9","","","26.8","31.0","1192","Overall","Overall","EDUCA","45","45","","","","","",""
"617237","2006","TN","Tennessee","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.7","","","21.9","25.5","1015","Overall","Overall","EDUCA","45","45","","","","","",""
"619275","2006","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","15.6","","","14.1","17.1","1173","Overall","Overall","EDUCA","46","46","","","","","",""
"619876","2006","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.6","","","24.5","28.7","1766","Overall","Overall","EDUCA","46","46","","","","","",""
"619877","2006","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","25.2","","","23.3","27.1","1743","Overall","Overall","EDUCA","46","46","","","","","",""
"619878","2006","TX","Texas","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","32.6","","","30.6","34.6","2144","Overall","Overall","EDUCA","46","46","","","","","",""
"621331","2006","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.6","","","7.3","9.9","359","Overall","Overall","EDUCA","47","47","","","","","",""
"621332","2006","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","27.9","","","26.1","29.7","1458","Overall","Overall","EDUCA","47","47","","","","","",""
"621333","2006","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","34.5","","","32.6","36.4","1702","Overall","Overall","EDUCA","47","47","","","","","",""
"621334","2006","UT","Utah","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.9","","","27.3","30.5","1681","Overall","Overall","EDUCA","47","47","","","","","",""
"623856","2006","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","6.0","","","5.3","6.7","424","Overall","Overall","EDUCA","48","48","","","","","",""
"623857","2006","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.0","","","30.6","33.4","2137","Overall","Overall","EDUCA","48","48","","","","","",""
"623858","2006","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","23.6","","","22.3","24.9","1609","Overall","Overall","EDUCA","48","48","","","","","",""
"623859","2006","VT","Vermont","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","38.4","","","37.0","39.8","2840","Overall","Overall","EDUCA","48","48","","","","","",""
"629045","2006","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.8","","","7.8","9.8","589","Overall","Overall","EDUCA","49","49","","","","","",""
"629046","2006","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","27.9","","","26.0","29.8","1606","Overall","Overall","EDUCA","49","49","","","","","",""
"629047","2006","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","23.7","","","21.9","25.5","1289","Overall","Overall","EDUCA","49","49","","","","","",""
"629048","2006","VA","Virginia","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","39.5","","","37.5","41.5","1935","Overall","Overall","EDUCA","49","49","","","","","",""
"630338","2006","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","8.1","","","7.5","8.7","1815","Overall","Overall","EDUCA","50","50","","","","","",""
"630339","2006","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","24.3","","","23.5","25.1","6079","Overall","Overall","EDUCA","50","50","","","","","",""
"630340","2006","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","31.4","","","30.5","32.3","7631","Overall","Overall","EDUCA","50","50","","","","","",""
"630341","2006","WA","Washington","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","36.2","","","35.3","37.1","8160","Overall","Overall","EDUCA","50","50","","","","","",""
"633089","2006","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","15.4","","","14.0","16.8","620","Overall","Overall","EDUCA","51","51","","","","","",""
"632890","2006","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","39.9","","","38.0","41.8","1493","Overall","Overall","EDUCA","51","51","","","","","",""
"632891","2006","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","23.0","","","21.3","24.7","824","Overall","Overall","EDUCA","51","51","","","","","",""
"632892","2006","WV","West Virginia","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","21.7","","","20.2","23.2","850","Overall","Overall","EDUCA","51","51","","","","","",""
"635205","2006","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.1","","","6.0","8.2","371","Overall","Overall","EDUCA","52","52","","","","","",""
"635206","2006","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","32.9","","","31.1","34.7","1642","Overall","Overall","EDUCA","52","52","","","","","",""
"635207","2006","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","29.3","","","27.6","31.0","1430","Overall","Overall","EDUCA","52","52","","","","","",""
"635208","2006","WI","Wisconsin","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","30.6","","","28.9","32.3","1373","Overall","Overall","EDUCA","52","52","","","","","",""
"637991","2006","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","7.8","","","6.8","8.8","333","Overall","Overall","EDUCA","53","53","","","","","",""
"637992","2006","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","33.9","","","32.2","35.6","1609","Overall","Overall","EDUCA","53","53","","","","","",""
"637993","2006","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","30.7","","","29.1","32.3","1536","Overall","Overall","EDUCA","53","53","","","","","",""
"637994","2006","WY","Wyoming","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","27.5","","","26.1","28.9","1507","Overall","Overall","EDUCA","53","53","","","","","",""
"608375","2006","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","22.5","","","21.2","23.8","1406","Overall","Overall","EDUCA","60","60","","","","","",""
"608376","2006","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","26.2","","","24.6","27.8","1155","Overall","Overall","EDUCA","60","60","","","","","",""
"608377","2006","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","23.0","","","21.4","24.6","880","Overall","Overall","EDUCA","60","60","","","","","",""
"608378","2006","PR","Puerto Rico","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","28.3","","","26.7","29.9","1240","Overall","Overall","EDUCA","60","60","","","","","",""
"626471","2006","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","Less than H.S.","BRFSS","%","Crude Prevalence","19.6","","","17.9","21.3","602","Overall","Overall","EDUCA","62","62","","","","","",""
"626472","2006","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","H.S. or G.E.D.","BRFSS","%","Crude Prevalence","36.6","","","34.5","38.7","1101","Overall","Overall","EDUCA","62","62","","","","","",""
"626473","2006","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","Some post-H.S.","BRFSS","%","Crude Prevalence","20.4","","","18.7","22.1","645","Overall","Overall","EDUCA","62","62","","","","","",""
"626474","2006","VI","Virgin Islands","Demographics","Education","What is the highest grade or year of school you completed?","College+","BRFSS","%","Crude Prevalence","23.4","","","21.7","25.1","849","Overall","Overall","EDUCA","62","62","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","Datasource","","Behavioral Risk Factor Surveillance System","http://www.cdc.gov/brfss","BRFSS","CDC"
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","%","Percent","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","CI","95% Confidence Interval","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","n","“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","N/A","Translates to no data available for a record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","No Data","Translates to no data available for record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","SuggestedCitation","","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.","https://www.cdc.gov/brfss/brfssprevalence/","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Prevalence Data and Data Analysis Tools","/brfss/data_tools.htm","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Behavioral Risk Factor Surveillance System (BRFSS)","/brfss/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Division of Population Health","/nccdphp/dph/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Survey Data & Documentation","/brfss/data_documentation/index.htm","",""
