"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"571375","2006","MN","Minnesota","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","54.1","","","52.2","56.0","1914","Overall","Overall","INCOME","26","26","","","","","",""
"574716","2006","MS","Mississippi","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","16.4","","","15.1","17.7","1090","Overall","Overall","INCOME","27","27","","","","","",""
"574717","2006","MS","Mississippi","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","22.1","","","20.6","23.6","1169","Overall","Overall","INCOME","27","27","","","","","",""
"574718","2006","MS","Mississippi","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.2","","","12.0","14.4","662","Overall","Overall","INCOME","27","27","","","","","",""
"574719","2006","MS","Mississippi","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","15.9","","","14.6","17.2","767","Overall","Overall","INCOME","27","27","","","","","",""
"574720","2006","MS","Mississippi","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","32.4","","","30.7","34.1","1543","Overall","Overall","INCOME","27","27","","","","","",""
"576523","2006","MO","Missouri","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.3","","","8.2","10.4","698","Overall","Overall","INCOME","28","28","","","","","",""
"576524","2006","MO","Missouri","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.9","","","15.3","18.5","994","Overall","Overall","INCOME","28","28","","","","","",""
"576525","2006","MO","Missouri","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.1","","","11.7","14.5","743","Overall","Overall","INCOME","28","28","","","","","",""
"576526","2006","MO","Missouri","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","17.7","","","15.9","19.5","797","Overall","Overall","INCOME","28","28","","","","","",""
"576527","2006","MO","Missouri","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","43.1","","","40.7","45.5","1505","Overall","Overall","INCOME","28","28","","","","","",""
"578853","2006","MT","Montana","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","10.1","","","9.1","11.1","681","Overall","Overall","INCOME","29","29","","","","","",""
"578854","2006","MT","Montana","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","18.0","","","16.6","19.4","1017","Overall","Overall","INCOME","29","29","","","","","",""
"578855","2006","MT","Montana","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","14.6","","","13.3","15.9","786","Overall","Overall","INCOME","29","29","","","","","",""
"578856","2006","MT","Montana","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","20.3","","","18.8","21.8","1030","Overall","Overall","INCOME","29","29","","","","","",""
"578857","2006","MT","Montana","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","37.1","","","35.3","38.9","1725","Overall","Overall","INCOME","29","29","","","","","",""
"581309","2006","NE","Nebraska","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.8","","","6.9","8.7","776","Overall","Overall","INCOME","30","30","","","","","",""
"581310","2006","NE","Nebraska","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.1","","","14.8","17.4","1318","Overall","Overall","INCOME","30","30","","","","","",""
"581311","2006","NE","Nebraska","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","12.3","","","11.2","13.4","978","Overall","Overall","INCOME","30","30","","","","","",""
"581312","2006","NE","Nebraska","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","19.7","","","18.3","21.1","1392","Overall","Overall","INCOME","30","30","","","","","",""
"581313","2006","NE","Nebraska","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","44.1","","","42.4","45.8","2542","Overall","Overall","INCOME","30","30","","","","","",""
"583271","2006","NV","Nevada","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.8","","","8.2","11.4","317","Overall","Overall","INCOME","31","31","","","","","",""
"583272","2006","NV","Nevada","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.3","","","12.3","16.3","444","Overall","Overall","INCOME","31","31","","","","","",""
"583273","2006","NV","Nevada","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.5","","","9.7","13.3","362","Overall","Overall","INCOME","31","31","","","","","",""
"583274","2006","NV","Nevada","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.9","","","13.1","16.7","527","Overall","Overall","INCOME","31","31","","","","","",""
"583275","2006","NV","Nevada","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","49.5","","","46.8","52.2","1461","Overall","Overall","INCOME","31","31","","","","","",""
"585355","2006","NH","New Hampshire","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","6.7","","","5.8","7.6","468","Overall","Overall","INCOME","32","32","","","","","",""
"585356","2006","NH","New Hampshire","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","10.7","","","9.7","11.7","698","Overall","Overall","INCOME","32","32","","","","","",""
"585357","2006","NH","New Hampshire","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.2","","","8.3","10.1","565","Overall","Overall","INCOME","32","32","","","","","",""
"585358","2006","NH","New Hampshire","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","15.2","","","14.0","16.4","825","Overall","Overall","INCOME","32","32","","","","","",""
"585359","2006","NH","New Hampshire","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","58.2","","","56.5","59.9","2648","Overall","Overall","INCOME","32","32","","","","","",""
"587454","2006","NJ","New Jersey","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.9","","","7.1","8.7","1004","Overall","Overall","INCOME","33","33","","","","","",""
"587455","2006","NJ","New Jersey","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","13.0","","","12.1","13.9","1577","Overall","Overall","INCOME","33","33","","","","","",""
"587456","2006","NJ","New Jersey","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","9.1","","","8.4","9.8","1129","Overall","Overall","INCOME","33","33","","","","","",""
"587457","2006","NJ","New Jersey","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","12.4","","","11.5","13.3","1481","Overall","Overall","INCOME","33","33","","","","","",""
"587458","2006","NJ","New Jersey","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","57.6","","","56.3","58.9","5920","Overall","Overall","INCOME","33","33","","","","","",""
"590483","2006","NM","New Mexico","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","11.0","","","10.0","12.0","816","Overall","Overall","INCOME","34","34","","","","","",""
"590484","2006","NM","New Mexico","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","22.1","","","20.5","23.7","1263","Overall","Overall","INCOME","34","34","","","","","",""
"590485","2006","NM","New Mexico","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.6","","","12.4","14.8","805","Overall","Overall","INCOME","34","34","","","","","",""
"590486","2006","NM","New Mexico","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","16.6","","","15.4","17.8","1002","Overall","Overall","INCOME","34","34","","","","","",""
"590487","2006","NM","New Mexico","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","36.7","","","35.0","38.4","1964","Overall","Overall","INCOME","34","34","","","","","",""
"592286","2006","NY","New York","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","10.4","","","9.2","11.6","524","Overall","Overall","INCOME","35","35","","","","","",""
"592287","2006","NY","New York","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.8","","","15.3","18.3","819","Overall","Overall","INCOME","35","35","","","","","",""
"592288","2006","NY","New York","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","12.4","","","11.1","13.7","602","Overall","Overall","INCOME","35","35","","","","","",""
"592289","2006","NY","New York","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.0","","","12.8","15.2","736","Overall","Overall","INCOME","35","35","","","","","",""
"592290","2006","NY","New York","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","46.4","","","44.6","48.2","2398","Overall","Overall","INCOME","35","35","","","","","",""
"594691","2006","NC","North Carolina","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","10.4","","","9.7","11.1","1782","Overall","Overall","INCOME","36","36","","","","","",""
"594692","2006","NC","North Carolina","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","19.0","","","18.0","20.0","2586","Overall","Overall","INCOME","36","36","","","","","",""
"594693","2006","NC","North Carolina","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.4","","","12.6","14.2","1877","Overall","Overall","INCOME","36","36","","","","","",""
"594694","2006","NC","North Carolina","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","17.5","","","16.6","18.4","2203","Overall","Overall","INCOME","36","36","","","","","",""
"594695","2006","NC","North Carolina","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","39.6","","","38.5","40.7","4859","Overall","Overall","INCOME","36","36","","","","","",""
"597142","2006","ND","North Dakota","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","8.1","","","6.9","9.3","396","Overall","Overall","INCOME","37","37","","","","","",""
"597143","2006","ND","North Dakota","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","15.1","","","13.5","16.7","722","Overall","Overall","INCOME","37","37","","","","","",""
"597144","2006","ND","North Dakota","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","14.5","","","13.0","16.0","614","Overall","Overall","INCOME","37","37","","","","","",""
"597145","2006","ND","North Dakota","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","20.2","","","18.6","21.8","836","Overall","Overall","INCOME","37","37","","","","","",""
"597146","2006","ND","North Dakota","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","42.0","","","40.0","44.0","1517","Overall","Overall","INCOME","37","37","","","","","",""
"599655","2006","OH","Ohio","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.4","","","7.9","10.9","823","Overall","Overall","INCOME","38","38","","","","","",""
"599656","2006","OH","Ohio","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.9","","","12.8","17.0","952","Overall","Overall","INCOME","38","38","","","","","",""
"599657","2006","OH","Ohio","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","12.2","","","10.3","14.1","681","Overall","Overall","INCOME","38","38","","","","","",""
"599658","2006","OH","Ohio","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","17.1","","","14.9","19.3","788","Overall","Overall","INCOME","38","38","","","","","",""
"599659","2006","OH","Ohio","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","46.4","","","43.6","49.2","1828","Overall","Overall","INCOME","38","38","","","","","",""
"601258","2006","OK","Oklahoma","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","12.4","","","11.4","13.4","921","Overall","Overall","INCOME","39","39","","","","","",""
"601259","2006","OK","Oklahoma","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","21.2","","","19.9","22.5","1291","Overall","Overall","INCOME","39","39","","","","","",""
"601260","2006","OK","Oklahoma","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","14.7","","","13.6","15.8","890","Overall","Overall","INCOME","39","39","","","","","",""
"601261","2006","OK","Oklahoma","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","17.2","","","16.0","18.4","1019","Overall","Overall","INCOME","39","39","","","","","",""
"601262","2006","OK","Oklahoma","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","34.5","","","33.0","36.0","1922","Overall","Overall","INCOME","39","39","","","","","",""
"603431","2006","OR","Oregon","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.4","","","6.4","8.4","370","Overall","Overall","INCOME","40","40","","","","","",""
"603432","2006","OR","Oregon","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","19.0","","","17.5","20.5","836","Overall","Overall","INCOME","40","40","","","","","",""
"603433","2006","OR","Oregon","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.4","","","12.2","14.6","614","Overall","Overall","INCOME","40","40","","","","","",""
"603434","2006","OR","Oregon","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","18.3","","","16.9","19.7","762","Overall","Overall","INCOME","40","40","","","","","",""
"603435","2006","OR","Oregon","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","41.9","","","40.1","43.7","1691","Overall","Overall","INCOME","40","40","","","","","",""
"606288","2006","PA","Pennsylvania","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","8.9","","","8.0","9.8","1723","Overall","Overall","INCOME","41","41","","","","","",""
"606289","2006","PA","Pennsylvania","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.1","","","14.7","17.5","2407","Overall","Overall","INCOME","41","41","","","","","",""
"606290","2006","PA","Pennsylvania","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.0","","","11.8","14.2","1605","Overall","Overall","INCOME","41","41","","","","","",""
"606291","2006","PA","Pennsylvania","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","18.4","","","17.1","19.7","1974","Overall","Overall","INCOME","41","41","","","","","",""
"606292","2006","PA","Pennsylvania","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","43.7","","","41.9","45.5","3686","Overall","Overall","INCOME","41","41","","","","","",""
"611045","2006","RI","Rhode Island","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","6.9","","","5.9","7.9","376","Overall","Overall","INCOME","42","42","","","","","",""
"611046","2006","RI","Rhode Island","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","12.4","","","11.1","13.7","578","Overall","Overall","INCOME","42","42","","","","","",""
"611047","2006","RI","Rhode Island","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.2","","","9.9","12.5","464","Overall","Overall","INCOME","42","42","","","","","",""
"611048","2006","RI","Rhode Island","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.0","","","12.5","15.5","532","Overall","Overall","INCOME","42","42","","","","","",""
"611049","2006","RI","Rhode Island","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","55.6","","","53.5","57.7","1843","Overall","Overall","INCOME","42","42","","","","","",""
"613167","2006","SC","South Carolina","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","11.0","","","10.1","11.9","1080","Overall","Overall","INCOME","43","43","","","","","",""
"613168","2006","SC","South Carolina","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","17.2","","","16.0","18.4","1355","Overall","Overall","INCOME","43","43","","","","","",""
"613169","2006","SC","South Carolina","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.5","","","12.4","14.6","1013","Overall","Overall","INCOME","43","43","","","","","",""
"613170","2006","SC","South Carolina","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","16.7","","","15.6","17.8","1253","Overall","Overall","INCOME","43","43","","","","","",""
"613171","2006","SC","South Carolina","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","41.7","","","40.2","43.2","3011","Overall","Overall","INCOME","43","43","","","","","",""
"615489","2006","SD","South Dakota","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.0","","","8.0","10.0","705","Overall","Overall","INCOME","44","44","","","","","",""
"615490","2006","SD","South Dakota","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.3","","","14.9","17.7","1068","Overall","Overall","INCOME","44","44","","","","","",""
"615491","2006","SD","South Dakota","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","15.3","","","14.0","16.6","898","Overall","Overall","INCOME","44","44","","","","","",""
"615492","2006","SD","South Dakota","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","20.0","","","18.7","21.3","1133","Overall","Overall","INCOME","44","44","","","","","",""
"615493","2006","SD","South Dakota","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","39.3","","","37.6","41.0","1950","Overall","Overall","INCOME","44","44","","","","","",""
"617742","2006","TN","Tennessee","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","9.7","","","8.4","11.0","494","Overall","Overall","INCOME","45","45","","","","","",""
"617743","2006","TN","Tennessee","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","20.4","","","18.5","22.3","808","Overall","Overall","INCOME","45","45","","","","","",""
"617744","2006","TN","Tennessee","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","15.4","","","13.6","17.2","556","Overall","Overall","INCOME","45","45","","","","","",""
"617745","2006","TN","Tennessee","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","17.8","","","15.9","19.7","591","Overall","Overall","INCOME","45","45","","","","","",""
"617746","2006","TN","Tennessee","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","36.7","","","34.5","38.9","1212","Overall","Overall","INCOME","45","45","","","","","",""
"619636","2006","TX","Texas","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","12.0","","","10.6","13.4","917","Overall","Overall","INCOME","46","46","","","","","",""
"619637","2006","TX","Texas","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","17.6","","","15.9","19.3","1114","Overall","Overall","INCOME","46","46","","","","","",""
"619638","2006","TX","Texas","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.1","","","9.6","12.6","686","Overall","Overall","INCOME","46","46","","","","","",""
"619639","2006","TX","Texas","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.7","","","13.0","16.4","885","Overall","Overall","INCOME","46","46","","","","","",""
"619640","2006","TX","Texas","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","44.6","","","42.2","47.0","2142","Overall","Overall","INCOME","46","46","","","","","",""
"621474","2006","UT","Utah","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.8","","","6.6","9.0","392","Overall","Overall","INCOME","47","47","","","","","",""
"621475","2006","UT","Utah","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.5","","","12.9","16.1","657","Overall","Overall","INCOME","47","47","","","","","",""
"621476","2006","UT","Utah","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","13.2","","","11.7","14.7","587","Overall","Overall","INCOME","47","47","","","","","",""
"621477","2006","UT","Utah","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","18.6","","","17.0","20.2","861","Overall","Overall","INCOME","47","47","","","","","",""
"621478","2006","UT","Utah","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","45.8","","","43.8","47.8","2159","Overall","Overall","INCOME","47","47","","","","","",""
"624397","2006","VT","Vermont","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.9","","","7.0","8.8","616","Overall","Overall","INCOME","48","48","","","","","",""
"624398","2006","VT","Vermont","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.6","","","13.5","15.7","968","Overall","Overall","INCOME","48","48","","","","","",""
"624399","2006","VT","Vermont","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","12.4","","","11.4","13.4","832","Overall","Overall","INCOME","48","48","","","","","",""
"624400","2006","VT","Vermont","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","18.2","","","17.1","19.3","1129","Overall","Overall","INCOME","48","48","","","","","",""
"624401","2006","VT","Vermont","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","46.8","","","45.3","48.3","2664","Overall","Overall","INCOME","48","48","","","","","",""
"628716","2006","VA","Virginia","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","5.6","","","4.8","6.4","409","Overall","Overall","INCOME","49","49","","","","","",""
"628717","2006","VA","Virginia","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","11.3","","","10.0","12.6","651","Overall","Overall","INCOME","49","49","","","","","",""
"628718","2006","VA","Virginia","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","10.1","","","8.6","11.6","556","Overall","Overall","INCOME","49","49","","","","","",""
"628719","2006","VA","Virginia","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","14.6","","","13.1","16.1","716","Overall","Overall","INCOME","49","49","","","","","",""
"628720","2006","VA","Virginia","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","58.4","","","56.3","60.5","2279","Overall","Overall","INCOME","49","49","","","","","",""
"630764","2006","WA","Washington","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","6.6","","","6.0","7.2","1805","Overall","Overall","INCOME","50","50","","","","","",""
"630765","2006","WA","Washington","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","16.1","","","15.3","16.9","3782","Overall","Overall","INCOME","50","50","","","","","",""
"630766","2006","WA","Washington","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","11.9","","","11.3","12.5","2984","Overall","Overall","INCOME","50","50","","","","","",""
"630767","2006","WA","Washington","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","16.9","","","16.2","17.6","3825","Overall","Overall","INCOME","50","50","","","","","",""
"630768","2006","WA","Washington","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","48.5","","","47.5","49.5","8405","Overall","Overall","INCOME","50","50","","","","","",""
"633545","2006","WV","West Virginia","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","13.7","","","12.4","15.0","583","Overall","Overall","INCOME","51","51","","","","","",""
"633546","2006","WV","West Virginia","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","20.4","","","18.8","22.0","729","Overall","Overall","INCOME","51","51","","","","","",""
"633547","2006","WV","West Virginia","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","14.3","","","12.9","15.7","496","Overall","Overall","INCOME","51","51","","","","","",""
"633548","2006","WV","West Virginia","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","17.5","","","15.9","19.1","524","Overall","Overall","INCOME","51","51","","","","","",""
"633549","2006","WV","West Virginia","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","34.1","","","32.2","36.0","1007","Overall","Overall","INCOME","51","51","","","","","",""
"636031","2006","WI","Wisconsin","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","4.7","","","3.9","5.5","290","Overall","Overall","INCOME","52","52","","","","","",""
"636032","2006","WI","Wisconsin","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","15.3","","","13.7","16.9","764","Overall","Overall","INCOME","52","52","","","","","",""
"636033","2006","WI","Wisconsin","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","16.9","","","15.5","18.3","790","Overall","Overall","INCOME","52","52","","","","","",""
"636034","2006","WI","Wisconsin","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","18.6","","","17.1","20.1","791","Overall","Overall","INCOME","52","52","","","","","",""
"636035","2006","WI","Wisconsin","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","44.5","","","42.5","46.5","1598","Overall","Overall","INCOME","52","52","","","","","",""
"638131","2006","WY","Wyoming","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","7.9","","","6.8","9.0","412","Overall","Overall","INCOME","53","53","","","","","",""
"638132","2006","WY","Wyoming","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","14.1","","","12.8","15.4","685","Overall","Overall","INCOME","53","53","","","","","",""
"638133","2006","WY","Wyoming","Demographics","Income","What is your annual household income?","$25,000 - 34,999","BRFSS","%","Crude Prevalence","12.7","","","11.5","13.9","599","Overall","Overall","INCOME","53","53","","","","","",""
"638134","2006","WY","Wyoming","Demographics","Income","What is your annual household income?","$35,000 -  49,999","BRFSS","%","Crude Prevalence","18.3","","","16.9","19.7","804","Overall","Overall","INCOME","53","53","","","","","",""
"638135","2006","WY","Wyoming","Demographics","Income","What is your annual household income?","$50,000+","BRFSS","%","Crude Prevalence","46.9","","","45.1","48.7","1916","Overall","Overall","INCOME","53","53","","","","","",""
"608209","2006","PR","Puerto Rico","Demographics","Income","What is your annual household income?","Less than $15,000","BRFSS","%","Crude Prevalence","39.2","","","37.4","41.0","1939","Overall","Overall","INCOME","60","60","","","","","",""
"608210","2006","PR","Puerto Rico","Demographics","Income","What is your annual household income?","$15,000 - 24,999","BRFSS","%","Crude Prevalence","27.5","","","25.8","29.2","1013","Overall","Overall","INCOME","60","60","","","","","",""
